DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),aggregation_level,STRING,Existing,aggregation_level,Account_SKU_Price_Rule,aggregation_level,VARCHAR2(50),PRICING,Pricing Rule Header,Master Table,SCD Type 2,billing_account_price_id,-,,Aggregation level for the price rule.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),aggregation_interval,STRING,Existing,aggregation_interval,Account_SKU_Price_Rule,aggregation_interval,VARCHAR2(50),PRICING,Pricing Rule Header,Master Table,SCD Type 2,billing_account_price_id,-,,Aggregation interval for the price rule.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NOT NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),consumption_model_id_sk,STRING,Existing,consumption_model_id_sk,Consumption_Model_Rule_Table,consumption_model_id_sk,VARCHAR2(255),PRICING,Contract/Discount Model,Master Table,SCD Type 2,consumption_model_id_sk,-,pk_consump_model PRIMARY KEY (consumption_model_id_sk),Natural key for consumption model rule.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),consumption_model_id,STRING,Existing,consumption_model_id,Consumption_Model_Rule_Table,consumption_model_id,VARCHAR2(255),PRICING,Contract/Discount Model,Master Table,SCD Type 2,consumption_model_id_sk,-,,Consumption model ID.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),model_display_name,STRING,Existing,model_display_name,Consumption_Model_Rule_Table,model_display_name,VARCHAR2(255),PRICING,Contract/Discount Model,Master Table,SCD Type 2,consumption_model_id_sk,-,,Display name of the consumption model.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),model_description,STRING,Existing,model_description,Consumption_Model_Rule_Table,model_description,VARCHAR2(1024),PRICING,Contract/Discount Model,Master Table,SCD Type 2,consumption_model_id_sk,-,,Description of the consumption model.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),consumption_model_price_reason,STRING,NEW,Consumption_Model_Rule_Table.price_reason,Consumption_Model_Rule_Table,price_reason,VARCHAR2(50),PRICING,Contract/Discount Model,Master Table,SCD Type 2,consumption_model_id_sk,-,,Price reason for the consumption model. Renamed to avoid collision with Account_SKU_Price_Rule.price_reason.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NOT NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),scd_start_date,TIMESTAMP,NEW,CURRENT_TIMESTAMP(),,,,,,,,,,,SCD Type 2 Tracking: Effective start date of the record.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NOT NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),scd_end_date,TIMESTAMP,NEW,'9999-12-31',,,,,,,,,,,SCD Type 2 Tracking: Effective end date of the record.,,
DIM_PRICING_CONTRACT,PRICING,Contract/Discount Model,Dimension,SCD Type 2,"pricing_contract_sk, scd_start_date",,NOT NULL (BQ non-enforced),PARTITION BY DATE(scd_start_date),No,"CLUSTER BY billing_account_price_id, consumption_model_id",0 (No Expiration),scd_current_flag,STRING,NEW,'Y',,,,,,,,,,,SCD Type 2 Tracking: Flag for the currently active record ('Y'/'N').,,
